,baserunning,batting,color,day,defense,emoji,pitching,season,team
17720,2.928571429,3.5,#64376e,86,2.928571429,🌮,3.0,10,Tacos
17721,3.0,2.611111111,#9141ba,86,2.666666667,🚤,2.75,10,Dale
17722,2.818181818,2.863636364,#f7d1ff,86,2.681818182,🌹,2.6,10,Flowers
17723,3.0,3.333333333,#ffd4d8,86,2.222222222,📱,3.3,10,Millennials
17724,2.777777778,3.611111111,#f5feff,86,3.166666667,🗣,3.2,10,Moist Talkers
17725,2.5,3.222222222,#ffce0a,86,2.5,👟,3.2,10,Shoe Thieves
17726,2.777777778,2.444444444,#bf0043,86,2.277777778,✨,2.6,10,Magic
17727,2.944444444,2.944444444,#8c8d8f,86,2.444444444,🥩,2.1,10,Steaks
17728,2.944444444,2.611111111,#780018,86,2.722222222,💋,3.0,10,Lovers
17729,2.375,2.25,#3ee652,86,3.25,🏝,3.1,10,Fridays
17730,2.785714286,3.0,#399d8f,86,2.0,🥧,2.4,10,Pies
17731,2.777777778,3.166666667,#2b4075,86,2.055555556,🎸,1.916666667,10,Garages
17732,2.555555556,2.666666667,#6388ad,86,2.555555556,👐,2.6,10,Jazz Hands
17733,3.1875,3.0625,#fffbab,86,2.125,🌞,2.4,10,Sunbeams
17734,2.222222222,2.833333333,#8c2a3e,86,3.222222222,🔥,2.5,10,Firefighters
17735,3.222222222,2.5,#178f55,86,3.222222222,🍬,3.2,10,Breath Mints
17736,2.9375,3.25,#5c1c1c,86,2.5,🐅,3.5,10,Tigers
17737,2.777777778,3.333333333,#67556b,86,2.611111111,🕵,2.7,10,Spies
17738,2.055555556,2.444444444,#d15700,86,2.166666667,🍗,3.2,10,Wild Wings
17739,4.0,3.222222222,#593037,86,3.388888889,🦀,3.375,10,Crabs
17740,2.928571429,3.5,#64376e,87,2.928571429,🌮,3.0,10,Tacos
17741,3.0,2.611111111,#9141ba,87,2.666666667,🚤,2.75,10,Dale
17742,2.818181818,2.863636364,#f7d1ff,87,2.681818182,🌹,2.6,10,Flowers
17743,3.0,3.333333333,#ffd4d8,87,2.111111111,📱,3.3,10,Millennials
17744,2.777777778,3.611111111,#f5feff,87,3.166666667,🗣,3.2,10,Moist Talkers
17745,2.5,3.222222222,#ffce0a,87,2.5,👟,3.2,10,Shoe Thieves
17746,2.833333333,2.5,#bf0043,87,2.333333333,✨,2.6,10,Magic
17747,2.944444444,2.944444444,#8c8d8f,87,2.444444444,🥩,2.1,10,Steaks
17748,2.944444444,2.611111111,#780018,87,2.722222222,💋,3.0,10,Lovers
17749,2.4375,2.25,#3ee652,87,3.3125,🏝,3.1,10,Fridays
17750,2.785714286,3.0,#399d8f,87,2.0,🥧,2.4,10,Pies
17751,2.777777778,3.166666667,#2b4075,87,2.055555556,🎸,1.916666667,10,Garages
17752,2.555555556,2.666666667,#6388ad,87,2.555555556,👐,2.6,10,Jazz Hands
17753,3.1875,3.0625,#fffbab,87,2.125,🌞,2.4,10,Sunbeams
17754,2.222222222,2.833333333,#8c2a3e,87,3.222222222,🔥,2.5,10,Firefighters
17755,3.222222222,2.5,#178f55,87,3.222222222,🍬,3.2,10,Breath Mints
17756,2.9375,3.25,#5c1c1c,87,2.5,🐅,3.5,10,Tigers
17757,2.777777778,3.333333333,#67556b,87,2.611111111,🕵,2.7,10,Spies
17758,2.055555556,2.444444444,#d15700,87,2.166666667,🍗,3.2,10,Wild Wings
17759,4.0,3.222222222,#593037,87,3.388888889,🦀,3.375,10,Crabs
17760,2.928571429,3.5,#64376e,88,2.928571429,🌮,3.0,10,Tacos
17761,3.0,2.611111111,#9141ba,88,2.666666667,🚤,2.75,10,Dale
17762,2.818181818,2.863636364,#f7d1ff,88,2.681818182,🌹,2.6,10,Flowers
17763,3.0,3.333333333,#ffd4d8,88,2.111111111,📱,3.3,10,Millennials
17764,2.777777778,3.611111111,#f5feff,88,3.166666667,🗣,3.2,10,Moist Talkers
17765,2.5,3.222222222,#ffce0a,88,2.5,👟,3.2,10,Shoe Thieves
17766,2.833333333,2.5,#bf0043,88,2.333333333,✨,2.6,10,Magic
17767,2.944444444,2.944444444,#8c8d8f,88,2.444444444,🥩,2.1,10,Steaks
17768,2.944444444,2.611111111,#780018,88,2.722222222,💋,3.0,10,Lovers
17769,2.4375,2.25,#3ee652,88,3.3125,🏝,3.1,10,Fridays
17770,2.785714286,3.0,#399d8f,88,2.0,🥧,2.4,10,Pies
17771,2.777777778,3.166666667,#2b4075,88,2.055555556,🎸,1.916666667,10,Garages
17772,2.555555556,2.666666667,#6388ad,88,2.555555556,👐,2.6,10,Jazz Hands
17773,3.1875,3.0625,#fffbab,88,2.125,🌞,2.5,10,Sunbeams
17774,2.222222222,2.833333333,#8c2a3e,88,3.222222222,🔥,2.5,10,Firefighters
17775,3.222222222,2.5,#178f55,88,3.222222222,🍬,3.2,10,Breath Mints
17776,2.9375,3.25,#5c1c1c,88,2.5,🐅,3.5,10,Tigers
17777,2.777777778,3.333333333,#67556b,88,2.611111111,🕵,2.7,10,Spies
17778,2.055555556,2.444444444,#d15700,88,2.166666667,🍗,3.2,10,Wild Wings
17779,4.0,3.222222222,#593037,88,3.388888889,🦀,3.375,10,Crabs
17780,2.928571429,3.5,#64376e,89,2.928571429,🌮,3.0,10,Tacos
17781,3.0,2.611111111,#9141ba,89,2.666666667,🚤,2.75,10,Dale
17782,2.818181818,2.863636364,#f7d1ff,89,2.681818182,🌹,2.6,10,Flowers
17783,3.0,3.333333333,#ffd4d8,89,2.111111111,📱,3.3,10,Millennials
17784,2.777777778,3.611111111,#f5feff,89,3.166666667,🗣,3.2,10,Moist Talkers
17785,2.5,3.222222222,#ffce0a,89,2.5,👟,3.2,10,Shoe Thieves
17786,2.888888889,2.5,#bf0043,89,2.333333333,✨,2.6,10,Magic
17787,2.944444444,2.944444444,#8c8d8f,89,2.444444444,🥩,2.1,10,Steaks
17788,2.944444444,2.611111111,#780018,89,2.722222222,💋,3.0,10,Lovers
17789,2.4375,2.25,#3ee652,89,3.3125,🏝,3.1,10,Fridays
17790,2.785714286,3.0,#399d8f,89,2.0,🥧,2.4,10,Pies
17791,2.777777778,3.166666667,#2b4075,89,2.055555556,🎸,1.916666667,10,Garages
17792,2.555555556,2.611111111,#6388ad,89,2.555555556,👐,2.6,10,Jazz Hands
17793,3.1875,3.0625,#fffbab,89,2.125,🌞,2.5,10,Sunbeams
17794,2.222222222,2.833333333,#8c2a3e,89,3.222222222,🔥,2.5,10,Firefighters
17795,3.222222222,2.5,#178f55,89,3.222222222,🍬,3.2,10,Breath Mints
17796,2.9375,3.25,#5c1c1c,89,2.5,🐅,3.5,10,Tigers
17797,2.777777778,3.333333333,#67556b,89,2.611111111,🕵,2.7,10,Spies
17798,2.055555556,2.444444444,#d15700,89,2.166666667,🍗,3.2,10,Wild Wings
17799,4.0,3.277777778,#593037,89,3.388888889,🦀,3.375,10,Crabs
17800,2.928571429,3.5,#64376e,90,2.928571429,🌮,3.0,10,Tacos
17801,3.0,2.611111111,#9141ba,90,2.666666667,🚤,2.75,10,Dale
17802,2.818181818,2.863636364,#f7d1ff,90,2.681818182,🌹,2.6,10,Flowers
17803,3.0,3.333333333,#ffd4d8,90,2.111111111,📱,3.3,10,Millennials
17804,2.777777778,3.611111111,#f5feff,90,3.222222222,🗣,3.2,10,Moist Talkers
17805,2.5,3.222222222,#ffce0a,90,2.5,👟,3.2,10,Shoe Thieves
17806,2.944444444,2.555555556,#bf0043,90,2.388888889,✨,2.6,10,Magic
17807,3.0,2.944444444,#8c8d8f,90,2.444444444,🥩,2.1,10,Steaks
17808,2.944444444,2.611111111,#780018,90,2.722222222,💋,3.0,10,Lovers
17809,2.4375,2.25,#3ee652,90,3.3125,🏝,3.2,10,Fridays
17810,2.785714286,3.0,#399d8f,90,2.0,🥧,2.4,10,Pies
17811,2.777777778,3.166666667,#2b4075,90,2.055555556,🎸,1.916666667,10,Garages
17812,2.555555556,2.611111111,#6388ad,90,2.555555556,👐,2.6,10,Jazz Hands
17813,3.1875,3.125,#fffbab,90,2.1875,🌞,2.5,10,Sunbeams
17814,2.222222222,2.833333333,#8c2a3e,90,3.222222222,🔥,2.5,10,Firefighters
17815,3.222222222,2.5,#178f55,90,3.222222222,🍬,3.2,10,Breath Mints
17816,2.9375,3.25,#5c1c1c,90,2.5,🐅,3.5,10,Tigers
17817,2.777777778,3.333333333,#67556b,90,2.611111111,🕵,2.7,10,Spies
17818,2.055555556,2.444444444,#d15700,90,2.166666667,🍗,3.2,10,Wild Wings
17819,4.0,3.277777778,#593037,90,3.388888889,🦀,3.375,10,Crabs
17820,2.928571429,3.5,#64376e,91,2.928571429,🌮,3.0,10,Tacos
17821,3.0,2.611111111,#9141ba,91,2.666666667,🚤,2.75,10,Dale
17822,2.818181818,2.863636364,#f7d1ff,91,2.681818182,🌹,2.6,10,Flowers
17823,3.0,3.333333333,#ffd4d8,91,2.111111111,📱,3.3,10,Millennials
17824,2.777777778,3.611111111,#f5feff,91,3.222222222,🗣,3.2,10,Moist Talkers
17825,2.5,3.222222222,#ffce0a,91,2.5,👟,3.2,10,Shoe Thieves
17826,2.944444444,2.555555556,#bf0043,91,2.388888889,✨,2.6,10,Magic
17827,3.0,2.944444444,#8c8d8f,91,2.444444444,🥩,2.1,10,Steaks
17828,2.944444444,2.611111111,#780018,91,2.722222222,💋,3.0,10,Lovers
17829,2.4375,2.25,#3ee652,91,3.3125,🏝,3.3,10,Fridays
17830,2.785714286,3.0,#399d8f,91,2.0,🥧,2.4,10,Pies
17831,2.777777778,3.166666667,#2b4075,91,2.055555556,🎸,1.916666667,10,Garages
17832,2.555555556,2.611111111,#6388ad,91,2.555555556,👐,2.6,10,Jazz Hands
17833,3.1875,3.125,#fffbab,91,2.1875,🌞,2.5,10,Sunbeams
17834,2.222222222,2.833333333,#8c2a3e,91,3.166666667,🔥,2.5,10,Firefighters
17835,3.222222222,2.5,#178f55,91,3.222222222,🍬,3.2,10,Breath Mints
17836,2.9375,3.25,#5c1c1c,91,2.5,🐅,3.5,10,Tigers
17837,2.777777778,3.333333333,#67556b,91,2.611111111,🕵,2.7,10,Spies
17838,2.055555556,2.444444444,#d15700,91,2.166666667,🍗,3.1,10,Wild Wings
17839,4.0,3.277777778,#593037,91,3.388888889,🦀,3.375,10,Crabs
17840,2.928571429,3.5,#64376e,92,2.928571429,🌮,3.0,10,Tacos
17841,3.0,2.611111111,#9141ba,92,2.555555556,🚤,2.75,10,Dale
17842,2.818181818,2.863636364,#f7d1ff,92,2.636363636,🌹,2.6,10,Flowers
17843,3.0,3.333333333,#ffd4d8,92,2.055555556,📱,3.3,10,Millennials
17844,2.777777778,3.611111111,#f5feff,92,3.277777778,🗣,3.2,10,Moist Talkers
17845,2.5,3.222222222,#ffce0a,92,2.5,👟,3.2,10,Shoe Thieves
17846,2.944444444,2.555555556,#bf0043,92,2.444444444,✨,2.6,10,Magic
17847,3.0,2.944444444,#8c8d8f,92,2.444444444,🥩,2.1,10,Steaks
17848,2.944444444,2.611111111,#780018,92,2.722222222,💋,3.0,10,Lovers
17849,2.4375,2.25,#3ee652,92,3.3125,🏝,3.3,10,Fridays
17850,2.785714286,3.0,#399d8f,92,2.0,🥧,2.4,10,Pies
17851,2.833333333,3.222222222,#2b4075,92,2.111111111,🎸,1.916666667,10,Garages
17852,2.555555556,2.611111111,#6388ad,92,2.555555556,👐,2.6,10,Jazz Hands
17853,3.1875,3.125,#fffbab,92,2.1875,🌞,2.6,10,Sunbeams
17854,2.222222222,2.833333333,#8c2a3e,92,3.166666667,🔥,2.5,10,Firefighters
17855,3.222222222,2.5,#178f55,92,3.222222222,🍬,3.2,10,Breath Mints
17856,2.9375,3.25,#5c1c1c,92,2.5,🐅,3.5,10,Tigers
17857,2.777777778,3.277777778,#67556b,92,2.444444444,🕵,2.7,10,Spies
17858,2.055555556,2.444444444,#d15700,92,2.166666667,🍗,3.1,10,Wild Wings
17859,4.0,3.277777778,#593037,92,3.388888889,🦀,3.375,10,Crabs
17860,2.928571429,3.5,#64376e,93,2.928571429,🌮,3.0,10,Tacos
17861,3.0,2.611111111,#9141ba,93,2.555555556,🚤,2.75,10,Dale
17862,2.818181818,2.863636364,#f7d1ff,93,2.636363636,🌹,2.6,10,Flowers
17863,3.0,3.333333333,#ffd4d8,93,2.055555556,📱,3.4,10,Millennials
17864,2.777777778,3.611111111,#f5feff,93,3.277777778,🗣,3.2,10,Moist Talkers
17865,2.5,3.222222222,#ffce0a,93,2.5,👟,3.2,10,Shoe Thieves
17866,2.944444444,2.555555556,#bf0043,93,2.444444444,✨,2.6,10,Magic
17867,3.111111111,3.0,#8c8d8f,93,2.5,🥩,2.1,10,Steaks
17868,2.944444444,2.611111111,#780018,93,2.722222222,💋,3.0,10,Lovers
17869,2.5,2.3125,#3ee652,93,3.3125,🏝,3.3,10,Fridays
17870,2.785714286,3.0,#399d8f,93,2.0,🥧,2.4,10,Pies
17871,2.833333333,3.222222222,#2b4075,93,2.111111111,🎸,1.916666667,10,Garages
17872,2.555555556,2.611111111,#6388ad,93,2.5,👐,2.6,10,Jazz Hands
17873,3.1875,3.125,#fffbab,93,2.1875,🌞,2.6,10,Sunbeams
17874,2.222222222,2.833333333,#8c2a3e,93,3.166666667,🔥,2.5,10,Firefighters
17875,3.222222222,2.5,#178f55,93,3.222222222,🍬,3.2,10,Breath Mints
17876,2.9375,3.25,#5c1c1c,93,2.5,🐅,3.5,10,Tigers
17877,2.777777778,3.277777778,#67556b,93,2.444444444,🕵,2.7,10,Spies
17878,2.055555556,2.444444444,#d15700,93,2.166666667,🍗,3.1,10,Wild Wings
17879,4.0,3.277777778,#593037,93,3.388888889,🦀,3.375,10,Crabs
17880,2.928571429,3.5,#64376e,94,2.928571429,🌮,3.0,10,Tacos
17881,3.0,2.611111111,#9141ba,94,2.555555556,🚤,2.75,10,Dale
17882,2.818181818,2.863636364,#f7d1ff,94,2.636363636,🌹,2.6,10,Flowers
17883,3.0,3.333333333,#ffd4d8,94,2.055555556,📱,3.4,10,Millennials
17884,2.777777778,3.611111111,#f5feff,94,3.277777778,🗣,3.2,10,Moist Talkers
17885,2.5,3.222222222,#ffce0a,94,2.5,👟,3.2,10,Shoe Thieves
17886,2.944444444,2.555555556,#bf0043,94,2.444444444,✨,2.6,10,Magic
17887,3.222222222,3.111111111,#8c8d8f,94,2.555555556,🥩,2.1,10,Steaks
17888,2.944444444,2.611111111,#780018,94,2.722222222,💋,3.0,10,Lovers
17889,2.5,2.3125,#3ee652,94,3.3125,🏝,3.3,10,Fridays
17890,2.785714286,3.0,#399d8f,94,2.0,🥧,2.4,10,Pies
17891,2.833333333,3.277777778,#2b4075,94,2.222222222,🎸,2.0,10,Garages
17892,2.555555556,2.611111111,#6388ad,94,2.5,👐,2.6,10,Jazz Hands
17893,3.1875,3.125,#fffbab,94,2.1875,🌞,2.6,10,Sunbeams
17894,2.222222222,2.833333333,#8c2a3e,94,3.166666667,🔥,2.5,10,Firefighters
17895,3.222222222,2.5,#178f55,94,3.222222222,🍬,3.2,10,Breath Mints
17896,2.9375,3.25,#5c1c1c,94,2.5,🐅,3.5,10,Tigers
17897,2.777777778,3.277777778,#67556b,94,2.444444444,🕵,2.7,10,Spies
17898,2.055555556,2.444444444,#d15700,94,2.166666667,🍗,3.1,10,Wild Wings
17899,4.0,3.277777778,#593037,94,3.388888889,🦀,3.375,10,Crabs
17900,2.928571429,3.5,#64376e,95,2.928571429,🌮,3.0,10,Tacos
17901,3.0,2.611111111,#9141ba,95,2.555555556,🚤,2.75,10,Dale
17902,2.863636364,2.863636364,#f7d1ff,95,2.636363636,🌹,2.6,10,Flowers
17903,3.0,3.333333333,#ffd4d8,95,2.055555556,📱,3.4,10,Millennials
17904,2.777777778,3.611111111,#f5feff,95,3.277777778,🗣,3.2,10,Moist Talkers
17905,2.5,3.222222222,#ffce0a,95,2.5,👟,3.2,10,Shoe Thieves
17906,2.944444444,2.555555556,#bf0043,95,2.444444444,✨,2.6,10,Magic
17907,3.222222222,3.111111111,#8c8d8f,95,2.555555556,🥩,2.1,10,Steaks
17908,2.944444444,2.611111111,#780018,95,2.666666667,💋,3.0,10,Lovers
17909,2.5625,2.375,#3ee652,95,3.375,🏝,3.4,10,Fridays
17910,2.785714286,3.0,#399d8f,95,2.0,🥧,2.4,10,Pies
17911,2.833333333,3.277777778,#2b4075,95,2.222222222,🎸,2.0,10,Garages
17912,2.611111111,2.722222222,#6388ad,95,2.611111111,👐,2.8,10,Jazz Hands
17913,3.25,3.1875,#fffbab,95,2.25,🌞,2.6,10,Sunbeams
17914,2.222222222,2.833333333,#8c2a3e,95,3.166666667,🔥,2.5,10,Firefighters
17915,3.222222222,2.5,#178f55,95,3.222222222,🍬,3.2,10,Breath Mints
17916,2.9375,3.25,#5c1c1c,95,2.5,🐅,3.5,10,Tigers
17917,2.777777778,3.277777778,#67556b,95,2.444444444,🕵,2.7,10,Spies
17918,2.055555556,2.444444444,#d15700,95,2.166666667,🍗,3.1,10,Wild Wings
17919,4.0,3.277777778,#593037,95,3.388888889,🦀,3.375,10,Crabs
17920,2.928571429,3.5,#64376e,96,3.0,🌮,3.0,10,Tacos
17921,3.0,2.611111111,#9141ba,96,2.555555556,🚤,2.75,10,Dale
17922,2.863636364,2.863636364,#f7d1ff,96,2.636363636,🌹,2.6,10,Flowers
17923,3.0,3.333333333,#ffd4d8,96,2.055555556,📱,3.5,10,Millennials
17924,2.777777778,3.611111111,#f5feff,96,3.277777778,🗣,3.2,10,Moist Talkers
17925,2.5,3.222222222,#ffce0a,96,2.5,👟,3.2,10,Shoe Thieves
17926,3.0,2.555555556,#bf0043,96,2.5,✨,2.6,10,Magic
17927,3.277777778,3.222222222,#8c8d8f,96,2.722222222,🥩,2.1,10,Steaks
17928,2.944444444,2.611111111,#780018,96,2.666666667,💋,3.0,10,Lovers
17929,2.5625,2.375,#3ee652,96,3.375,🏝,3.4,10,Fridays
17930,2.785714286,3.0,#399d8f,96,2.0,🥧,2.4,10,Pies
17931,2.833333333,3.277777778,#2b4075,96,2.222222222,🎸,2.0,10,Garages
17932,2.611111111,2.722222222,#6388ad,96,2.611111111,👐,2.8,10,Jazz Hands
17933,3.3125,3.25,#fffbab,96,2.3125,🌞,2.7,10,Sunbeams
17934,2.222222222,2.833333333,#8c2a3e,96,3.166666667,🔥,2.5,10,Firefighters
17935,3.222222222,2.5,#178f55,96,3.222222222,🍬,3.2,10,Breath Mints
17936,2.9375,3.25,#5c1c1c,96,2.5,🐅,3.5,10,Tigers
17937,2.777777778,3.277777778,#67556b,96,2.444444444,🕵,2.7,10,Spies
17938,2.055555556,2.444444444,#d15700,96,2.166666667,🍗,3.1,10,Wild Wings
17939,4.0,3.277777778,#593037,96,3.333333333,🦀,3.375,10,Crabs
17940,2.928571429,3.5,#64376e,97,3.0,🌮,3.0,10,Tacos
17941,3.0,2.611111111,#9141ba,97,2.555555556,🚤,2.875,10,Dale
17942,2.863636364,2.863636364,#f7d1ff,97,2.636363636,🌹,2.6,10,Flowers
17943,3.0,3.333333333,#ffd4d8,97,2.055555556,📱,3.5,10,Millennials
17944,2.777777778,3.611111111,#f5feff,97,3.277777778,🗣,3.2,10,Moist Talkers
17945,2.5,3.222222222,#ffce0a,97,2.5,👟,3.2,10,Shoe Thieves
17946,3.0,2.555555556,#bf0043,97,2.5,✨,2.7,10,Magic
17947,3.277777778,3.222222222,#8c8d8f,97,2.722222222,🥩,2.1,10,Steaks
17948,2.944444444,2.611111111,#780018,97,2.666666667,💋,3.0,10,Lovers
17949,2.5625,2.375,#3ee652,97,3.375,🏝,3.4,10,Fridays
17950,2.785714286,3.0,#399d8f,97,2.0,🥧,2.4,10,Pies
17951,2.833333333,3.277777778,#2b4075,97,2.222222222,🎸,2.166666667,10,Garages
17952,2.611111111,2.722222222,#6388ad,97,2.611111111,👐,2.8,10,Jazz Hands
17953,3.3125,3.25,#fffbab,97,2.3125,🌞,2.7,10,Sunbeams
17954,2.222222222,2.833333333,#8c2a3e,97,3.166666667,🔥,2.6,10,Firefighters
17955,3.222222222,2.5,#178f55,97,3.222222222,🍬,3.2,10,Breath Mints
17956,2.9375,3.25,#5c1c1c,97,2.5,🐅,3.5,10,Tigers
17957,2.777777778,3.277777778,#67556b,97,2.444444444,🕵,2.7,10,Spies
17958,2.055555556,2.444444444,#d15700,97,2.166666667,🍗,3.2,10,Wild Wings
17959,4.0,3.277777778,#593037,97,3.333333333,🦀,3.375,10,Crabs
17960,2.928571429,3.5,#64376e,98,3.0,🌮,3.0,10,Tacos
17961,3.0,2.611111111,#9141ba,98,2.555555556,🚤,2.875,10,Dale
17962,2.863636364,2.863636364,#f7d1ff,98,2.636363636,🌹,2.6,10,Flowers
17963,3.0,3.333333333,#ffd4d8,98,2.055555556,📱,3.6,10,Millennials
17964,2.777777778,3.611111111,#f5feff,98,3.277777778,🗣,3.2,10,Moist Talkers
17965,2.5,3.222222222,#ffce0a,98,2.5,👟,3.2,10,Shoe Thieves
17966,3.0,2.555555556,#bf0043,98,2.5,✨,2.7,10,Magic
17967,3.277777778,3.222222222,#8c8d8f,98,2.722222222,🥩,2.1,10,Steaks
17968,3.0,2.611111111,#780018,98,2.722222222,💋,3.0,10,Lovers
17969,2.5625,2.375,#3ee652,98,3.375,🏝,3.4,10,Fridays
17970,2.785714286,3.0,#399d8f,98,2.0,🥧,2.4,10,Pies
17971,2.833333333,3.277777778,#2b4075,98,2.222222222,🎸,2.166666667,10,Garages
17972,2.611111111,2.722222222,#6388ad,98,2.611111111,👐,2.8,10,Jazz Hands
17973,3.3125,3.25,#fffbab,98,2.3125,🌞,2.7,10,Sunbeams
17974,2.222222222,2.833333333,#8c2a3e,98,3.166666667,🔥,2.6,10,Firefighters
17975,3.222222222,2.5,#178f55,98,3.222222222,🍬,3.2,10,Breath Mints
17976,2.9375,3.25,#5c1c1c,98,2.5,🐅,3.5,10,Tigers
17977,2.777777778,3.277777778,#67556b,98,2.444444444,🕵,2.7,10,Spies
17978,2.055555556,2.444444444,#d15700,98,2.166666667,🍗,3.2,10,Wild Wings
17979,3.944444444,3.277777778,#593037,98,3.111111111,🦀,3.375,10,Crabs
17980,2.928571429,3.5,#64376e,99,3.0,🌮,3.0,10,Tacos
17981,3.0,2.611111111,#9141ba,99,2.555555556,🚤,2.875,10,Dale
17982,2.863636364,2.863636364,#f7d1ff,99,2.636363636,🌹,2.6,10,Flowers
17983,3.0,3.333333333,#ffd4d8,99,2.055555556,📱,3.6,10,Millennials
17984,2.777777778,3.611111111,#f5feff,99,3.277777778,🗣,3.2,10,Moist Talkers
17985,2.5,3.222222222,#ffce0a,99,2.5,👟,3.2,10,Shoe Thieves
17986,3.0,2.555555556,#bf0043,99,2.5,✨,2.7,10,Magic
17987,3.333333333,3.222222222,#8c8d8f,99,2.722222222,🥩,2.1,10,Steaks
17988,3.0,2.611111111,#780018,99,2.722222222,💋,3.0,10,Lovers
17989,2.625,2.375,#3ee652,99,3.4375,🏝,3.4,10,Fridays
17990,2.785714286,3.0,#399d8f,99,2.0,🥧,2.4,10,Pies
17991,2.833333333,3.277777778,#2b4075,99,2.222222222,🎸,2.166666667,10,Garages
17992,2.666666667,2.777777778,#6388ad,99,2.666666667,👐,2.8,10,Jazz Hands
17993,3.3125,3.25,#fffbab,99,2.3125,🌞,2.7,10,Sunbeams
17994,2.222222222,2.833333333,#8c2a3e,99,3.166666667,🔥,2.6,10,Firefighters
17995,3.222222222,2.5,#178f55,99,3.222222222,🍬,3.2,10,Breath Mints
17996,2.9375,3.25,#5c1c1c,99,2.5,🐅,3.5,10,Tigers
17997,2.777777778,3.277777778,#67556b,99,2.444444444,🕵,2.7,10,Spies
17998,2.055555556,2.444444444,#d15700,99,2.166666667,🍗,3.2,10,Wild Wings
17999,3.944444444,3.277777778,#593037,99,3.111111111,🦀,3.375,10,Crabs
18000,2.928571429,3.5,#64376e,100,3.0,🌮,3.0,10,Tacos
18001,3.0,2.611111111,#9141ba,100,2.555555556,🚤,3.0,10,Dale
18002,2.863636364,2.863636364,#f7d1ff,100,2.636363636,🌹,2.6,10,Flowers
18003,3.055555556,3.388888889,#ffd4d8,100,2.111111111,📱,3.6,10,Millennials
18004,2.777777778,3.611111111,#f5feff,100,3.277777778,🗣,3.2,10,Moist Talkers
18005,2.5,3.222222222,#ffce0a,100,2.5,👟,2.7,10,Shoe Thieves
18006,3.055555556,2.611111111,#bf0043,100,2.555555556,✨,2.7,10,Magic
18007,3.444444444,3.333333333,#8c8d8f,100,2.777777778,🥩,2.1,10,Steaks
18008,3.0,2.611111111,#780018,100,2.722222222,💋,3.0,10,Lovers
18009,2.625,2.375,#3ee652,100,3.375,🏝,3.4,10,Fridays
18010,2.785714286,3.0,#399d8f,100,2.0,🥧,2.4,10,Pies
18011,2.833333333,3.277777778,#2b4075,100,2.222222222,🎸,2.25,10,Garages
18012,2.722222222,2.833333333,#6388ad,100,2.722222222,👐,2.9,10,Jazz Hands
18013,3.3125,3.25,#fffbab,100,2.3125,🌞,2.7,10,Sunbeams
18014,2.222222222,2.833333333,#8c2a3e,100,3.166666667,🔥,2.6,10,Firefighters
18015,3.222222222,2.5,#178f55,100,3.222222222,🍬,3.2,10,Breath Mints
18016,2.9375,3.25,#5c1c1c,100,2.5,🐅,3.5,10,Tigers
18017,2.777777778,3.277777778,#67556b,100,2.444444444,🕵,2.7,10,Spies
18018,2.055555556,2.444444444,#d15700,100,2.166666667,🍗,3.2,10,Wild Wings
18019,3.944444444,3.277777778,#593037,100,3.055555556,🦀,3.375,10,Crabs
18020,2.928571429,3.5,#64376e,101,3.0,🌮,3.0,10,Tacos
18021,3.0,2.611111111,#9141ba,101,2.555555556,🚤,3.0,10,Dale
18022,2.863636364,2.863636364,#f7d1ff,101,2.636363636,🌹,2.6,10,Flowers
18023,3.055555556,3.388888889,#ffd4d8,101,2.111111111,📱,3.6,10,Millennials
18024,2.777777778,3.611111111,#f5feff,101,3.277777778,🗣,3.2,10,Moist Talkers
18025,2.5,3.222222222,#ffce0a,101,2.5,👟,2.7,10,Shoe Thieves
18026,3.055555556,2.611111111,#bf0043,101,2.555555556,✨,2.7,10,Magic
18027,3.444444444,3.333333333,#8c8d8f,101,2.777777778,🥩,2.1,10,Steaks
18028,3.0,2.611111111,#780018,101,2.722222222,💋,3.0,10,Lovers
18029,2.625,2.375,#3ee652,101,3.375,🏝,3.4,10,Fridays
18030,2.785714286,3.0,#399d8f,101,2.0,🥧,2.4,10,Pies
18031,2.833333333,3.277777778,#2b4075,101,2.222222222,🎸,2.25,10,Garages
18032,2.722222222,2.833333333,#6388ad,101,2.722222222,👐,2.9,10,Jazz Hands
18033,3.3125,3.25,#fffbab,101,2.3125,🌞,2.7,10,Sunbeams
18034,2.222222222,2.833333333,#8c2a3e,101,3.166666667,🔥,2.6,10,Firefighters
18035,3.222222222,2.5,#178f55,101,3.222222222,🍬,3.2,10,Breath Mints
18036,2.9375,3.25,#5c1c1c,101,2.5,🐅,3.5,10,Tigers
18037,2.777777778,3.277777778,#67556b,101,2.444444444,🕵,2.7,10,Spies
18038,2.055555556,2.444444444,#d15700,101,2.166666667,🍗,3.2,10,Wild Wings
18039,3.944444444,3.277777778,#593037,101,3.055555556,🦀,3.375,10,Crabs
18040,2.928571429,3.5,#64376e,102,3.0,🌮,3.0,10,Tacos
18041,3.0,2.611111111,#9141ba,102,2.555555556,🚤,3.0,10,Dale
18042,2.863636364,2.863636364,#f7d1ff,102,2.636363636,🌹,2.6,10,Flowers
18043,3.055555556,3.388888889,#ffd4d8,102,2.111111111,📱,3.6,10,Millennials
18044,2.777777778,3.611111111,#f5feff,102,3.277777778,🗣,3.2,10,Moist Talkers
18045,2.5,3.222222222,#ffce0a,102,2.5,👟,2.7,10,Shoe Thieves
